pair,actual_x,actual_y,predicted_x,predicted_y,error,success,raw_score,edge_score,gradient_score,projection_score,combined_score,confidence,scale,angle,second_score,score_margin,uniqueness,candidate_count,recovery_used,consensus_support,consensus_score,ambiguous,weak_match,failure_class
pair_581,170,72,170,72,0.0,1,0.817108,0.675718,0.169343,0.943614,0.684578,0.684578,1.0,1.0,0.48262,0.201958,0.295011,20,0,0,0.684578,0,0,SUCCESS
pair_582,635,825,634,825,1.0,1,0.744591,0.498597,0.145607,0.955575,0.617792,0.617792,0.92,-1.0,0.49019,0.127602,0.206546,20,0,0,0.617792,0,0,SUCCESS
pair_583,588,132,588,132,0.0,1,0.740618,0.5512,0.140635,0.914078,0.61743,0.61743,0.92,0.0,0.488633,0.128797,0.208602,20,0,0,0.61743,0,0,SUCCESS
pair_584,41,157,41,157,0.0,1,0.867246,0.719271,0.173032,0.9631,0.717979,0.717979,1.08,0.0,0.51921,0.19877,0.276846,20,0,0,0.717979,0,0,SUCCESS
pair_585,75,456,74,455,1.4142,1,0.787829,0.39166,0.141084,0.940766,0.609834,0.609834,1.08,-1.0,0.474072,0.135762,0.222621,20,0,0,0.609834,0,0,SUCCESS
pair_586,626,500,627,501,1.4142,1,0.729605,0.482007,0.149855,0.965013,0.611217,0.611217,0.98,2.0,0.499916,0.111301,0.182097,20,0,0,0.611217,0,0,SUCCESS
pair_587,562,612,562,612,0.0,1,0.758108,0.614894,0.168843,0.913569,0.642704,0.642704,0.92,0.0,0.492058,0.150646,0.234394,20,0,0,0.642704,0,0,SUCCESS
pair_588,122,260,122,261,1.0,1,0.725162,0.50854,0.141495,0.953822,0.610836,0.610836,0.96,1.0,0.491374,0.119462,0.195571,20,0,0,0.610836,0,0,SUCCESS
pair_589,327,747,327,747,0.0,1,0.754805,0.627862,0.162369,0.930979,0.646164,0.646164,1.02,-1.0,0.462064,0.1841,0.284912,20,0,0,0.646164,0,0,SUCCESS
pair_590,384,99,384,99,0.0,1,0.727683,0.620047,0.167462,0.912973,0.63117,0.588512,0.945,1.0,0.426772,0.16174,0.274829,20,1,8,0.600512,0,1,SUCCESS
pair_591,309,491,309,491,0.0,1,0.801659,0.634185,0.158854,0.943973,0.668066,0.620436,0.965,-0.5,0.460975,0.159461,0.257014,20,1,8,0.632436,0,1,SUCCESS
pair_592,196,81,196,81,0.0,1,0.768553,0.62707,0.160235,0.947991,0.654481,0.608019,1.045,-2.0,0.432044,0.175975,0.289423,20,1,8,0.620019,0,1,SUCCESS
pair_593,136,534,136,534,0.0,1,0.784352,0.620366,0.163254,0.966792,0.663823,0.663823,1.06,2.0,0.481979,0.181844,0.273935,20,0,0,0.663823,0,0,SUCCESS
pair_594,312,139,312,139,0.0,1,0.761192,0.591224,0.16001,0.961826,0.647089,0.647089,1.06,-2.0,0.495559,0.15153,0.234172,20,0,0,0.647089,0,0,SUCCESS
pair_595,882,764,883,765,1.4142,1,0.667988,0.473043,0.151603,0.940411,0.580206,0.580206,1.04,2.0,0.469286,0.11092,0.191174,20,0,0,0.580206,0,0,SUCCESS
pair_596,50,784,51,785,1.4142,1,0.770585,0.448123,0.140461,0.957189,0.617389,0.617389,0.98,1.0,0.497139,0.12025,0.194772,20,0,0,0.617389,0,0,SUCCESS
pair_597,768,136,768,136,0.0,1,0.82612,0.662078,0.162756,0.943292,0.684073,0.636845,0.955,0.0,0.471266,0.165578,0.259998,20,1,8,0.648845,0,1,SUCCESS
pair_598,295,730,295,730,0.0,1,0.820716,0.620205,0.149298,0.944903,0.671168,0.671168,0.92,0.0,0.491371,0.179797,0.267887,20,0,0,0.671168,0,0,SUCCESS
pair_599,452,680,452,680,0.0,1,0.749482,0.504773,0.142175,0.93951,0.617085,0.617085,0.94,1.0,0.443201,0.173883,0.281782,20,0,0,0.617085,0,0,SUCCESS
pair_600,232,100,232,101,1.0,1,0.752871,0.432875,0.14044,0.96413,0.608638,0.608638,1.06,2.0,0.464988,0.14365,0.236018,20,0,0,0.608638,0,0,SUCCESS
pair_601,126,186,126,185,1.0,1,0.69454,0.480141,0.147925,0.954444,0.594318,0.594318,1.0,2.0,0.493634,0.100684,0.169412,20,0,0,0.594318,0,0,SUCCESS
pair_602,5,881,5,881,0.0,1,0.786717,0.617467,0.146227,0.908105,0.649047,0.60249,0.985,0.0,0.411345,0.191146,0.317259,20,1,8,0.61449,0,1,SUCCESS
pair_603,503,870,503,869,1.0,1,0.688632,0.468632,0.141376,0.970496,0.591554,0.591554,0.92,2.0,0.461637,0.129917,0.219619,20,0,0,0.591554,0,0,SUCCESS
pair_604,277,419,278,420,1.4142,1,0.694922,0.45663,0.148368,0.94888,0.588744,0.588744,0.94,-1.0,0.464573,0.124172,0.210909,20,0,0,0.588744,0,0,SUCCESS
pair_605,235,666,235,666,0.0,1,0.772256,0.499898,0.142751,0.956193,0.628671,0.628671,0.92,-1.0,0.455298,0.173372,0.275776,20,0,0,0.628671,0,0,SUCCESS
pair_606,501,174,501,174,0.0,1,0.827043,0.566137,0.148071,0.976498,0.668958,0.668958,0.98,-2.0,0.555334,0.113624,0.169852,20,0,0,0.668958,0,0,SUCCESS
pair_607,811,417,811,417,0.0,1,0.733357,0.438264,0.142385,0.950686,0.59961,0.59961,0.94,-2.0,0.444261,0.155349,0.259083,20,0,0,0.59961,0,0,SUCCESS
pair_608,442,624,442,625,1.0,1,0.746201,0.472737,0.151131,0.950495,0.613353,0.613353,1.06,-1.0,0.572822,0.040531,0.066081,20,0,0,0.613353,0,0,SUCCESS
pair_609,203,161,203,161,0.0,1,0.768375,0.581337,0.146503,0.913707,0.635659,0.587947,0.955,-0.5,0.422785,0.165162,0.280913,20,1,8,0.599947,0,1,SUCCESS
pair_610,340,782,340,782,0.0,1,0.79785,0.625951,0.156411,0.949543,0.665521,0.61727,0.965,-0.5,0.458067,0.159202,0.257913,20,1,8,0.62927,0,1,SUCCESS
pair_611,192,749,192,749,0.0,1,0.80785,0.592825,0.147656,0.952179,0.661672,0.661672,1.04,-1.0,0.492193,0.169479,0.256137,20,0,0,0.661672,0,0,SUCCESS
pair_612,783,458,783,458,0.0,1,0.802134,0.621311,0.156671,0.945192,0.665488,0.617021,0.965,0.5,0.451202,0.165819,0.268741,20,1,8,0.629021,0,1,SUCCESS
pair_613,527,342,527,342,0.0,1,0.759367,0.662631,0.158565,0.899756,0.647937,0.647937,1.04,0.0,0.510141,0.137797,0.21267,20,0,0,0.647937,0,0,SUCCESS
pair_614,410,321,410,321,0.0,1,0.69086,0.443608,0.150215,0.94103,0.583315,0.583315,1.02,-1.0,0.477703,0.105612,0.181054,20,0,0,0.583315,0,0,SUCCESS
pair_615,795,503,795,503,0.0,1,0.741255,0.614499,0.156262,0.940156,0.638685,0.638685,0.94,2.0,0.482227,0.156458,0.244969,20,0,0,0.638685,0,0,SUCCESS
pair_616,56,409,57,410,1.4142,1,0.70611,0.420801,0.138381,0.92793,0.579867,0.526124,1.065,1.0,0.433606,0.092518,0.175848,20,1,8,0.538124,0,1,SUCCESS
pair_617,110,521,110,521,0.0,1,0.749678,0.530123,0.143953,0.936301,0.621946,0.571351,0.995,-1.5,0.423443,0.147909,0.258875,20,1,8,0.583351,0,1,SUCCESS
pair_618,602,239,602,240,1.0,1,0.689728,0.473624,0.147423,0.95508,0.591117,0.591117,1.0,1.0,0.523769,0.067348,0.113933,20,0,0,0.591117,0,0,SUCCESS
pair_619,432,786,431,786,1.0,1,0.815304,0.448427,0.143919,0.960674,0.636725,0.636725,1.08,-1.0,0.533885,0.10284,0.161514,20,0,0,0.636725,0,0,SUCCESS
pair_620,369,71,369,71,0.0,1,0.766683,0.511977,0.142965,0.968122,0.631286,0.631286,0.92,2.0,0.443799,0.187487,0.296993,20,0,0,0.631286,0,0,SUCCESS
pair_621,355,406,356,406,1.0,1,0.723184,0.435955,0.144632,0.956253,0.596642,0.596642,1.06,-2.0,0.507849,0.088793,0.148821,20,0,0,0.596642,0,0,SUCCESS
pair_622,578,351,578,351,0.0,1,0.854072,0.647176,0.165487,0.974232,0.699008,0.699008,0.94,1.0,0.520333,0.178675,0.255612,20,0,0,0.699008,0,0,SUCCESS
pair_623,15,878,15,878,0.0,1,0.737246,0.518847,0.140585,0.910669,0.608918,0.608918,0.96,0.0,0.475852,0.133066,0.218529,20,0,0,0.608918,0,0,SUCCESS
pair_624,725,20,725,20,0.0,1,0.854068,0.705044,0.172175,0.959528,0.708977,0.708977,1.0,1.0,0.514575,0.194402,0.2742,20,0,0,0.708977,0,0,SUCCESS
pair_625,729,449,729,449,0.0,1,0.817533,0.578277,0.151894,0.955858,0.664219,0.664219,1.02,1.0,0.488362,0.175856,0.264757,20,0,0,0.664219,0,0,SUCCESS
pair_626,360,286,361,287,1.4142,1,0.713968,0.44429,0.14612,0.969701,0.59761,0.59761,0.98,2.0,0.490205,0.107405,0.179725,20,0,0,0.59761,0,0,SUCCESS
pair_627,567,705,567,705,0.0,1,0.786899,0.473554,0.140845,0.932927,0.624225,0.624225,1.02,1.0,0.4797,0.144525,0.231527,20,0,0,0.624225,0,0,SUCCESS
pair_628,617,328,617,328,0.0,1,0.77052,0.654162,0.162227,0.951203,0.661726,0.61646,0.995,-1.5,0.466648,0.149811,0.243019,20,1,8,0.62846,0,1,SUCCESS
pair_629,7,131,7,131,0.0,1,0.809773,0.546895,0.151096,0.965547,0.656617,0.656617,0.96,1.0,0.476078,0.180539,0.274953,20,0,0,0.656617,0,0,SUCCESS
pair_630,848,647,848,647,0.0,1,0.885129,0.606383,0.150825,0.973597,0.700213,0.700213,1.02,-1.0,0.51778,0.182432,0.260539,20,0,0,0.700213,0,0,SUCCESS
pair_631,872,298,872,298,0.0,1,0.819647,0.692032,0.170438,0.968228,0.693998,0.647728,0.955,-2.0,0.557586,0.090142,0.139167,20,1,8,0.659728,1,0,SUCCESS
pair_632,693,427,692,427,1.0,1,0.736007,0.466576,0.13643,0.937522,0.602508,0.548982,0.935,0.5,0.435024,0.113958,0.207581,20,1,8,0.560982,0,1,SUCCESS
pair_633,133,480,133,480,0.0,1,0.785149,0.607298,0.163875,0.936207,0.655536,0.655536,0.94,-1.0,0.47507,0.180465,0.275294,20,0,0,0.655536,0,0,SUCCESS
pair_634,617,811,617,811,0.0,1,0.743033,0.58037,0.162021,0.901616,0.626015,0.626015,0.92,0.0,0.440149,0.185866,0.296903,20,0,0,0.626015,0,0,SUCCESS
pair_635,774,499,774,499,0.0,1,0.698979,0.545917,0.143179,0.958816,0.609174,0.609174,1.0,2.0,0.482505,0.12667,0.207937,20,0,0,0.609174,0,0,SUCCESS
pair_636,56,860,56,860,0.0,1,0.747769,0.472571,0.139309,0.953207,0.612125,0.612125,0.96,-2.0,0.480115,0.13201,0.215658,20,0,0,0.612125,0,0,SUCCESS
pair_637,729,537,729,537,0.0,1,0.879914,0.638843,0.157966,0.970924,0.705512,0.705512,1.02,-1.0,0.503378,0.202134,0.286507,20,0,0,0.705512,0,0,SUCCESS
pair_638,715,534,715,533,1.0,1,0.731688,0.388338,0.137578,0.926733,0.583205,0.583205,1.02,-1.0,0.474082,0.109123,0.18711,20,0,0,0.583205,0,0,SUCCESS
pair_639,251,518,251,518,0.0,1,0.778525,0.475552,0.147749,0.89104,0.614278,0.614278,1.06,0.0,0.480243,0.134035,0.2182,20,0,0,0.614278,0,0,SUCCESS
pair_640,738,215,738,215,0.0,1,0.74456,0.639051,0.164168,0.875839,0.633635,0.633635,1.0,0.0,0.49209,0.141545,0.223386,20,0,0,0.633635,0,0,SUCCESS
pair_641,203,465,202,464,1.4142,1,0.751393,0.512706,0.139801,0.973925,0.625843,0.625843,0.98,1.0,0.541319,0.084524,0.135057,20,0,0,0.625843,0,0,SUCCESS
pair_642,726,427,726,428,1.0,1,0.70275,0.459709,0.153587,0.95468,0.594695,0.594695,1.02,-2.0,0.47233,0.122365,0.20576,20,0,0,0.594695,0,0,SUCCESS
pair_643,120,704,120,704,0.0,1,0.712828,0.532534,0.152202,0.958569,0.613792,0.613792,0.96,2.0,0.490924,0.122868,0.200179,20,0,0,0.613792,0,0,SUCCESS
pair_644,833,281,834,281,1.0,1,0.71575,0.398473,0.130804,0.950134,0.582182,0.582182,0.92,-1.0,0.476566,0.105616,0.181414,20,0,0,0.582182,0,0,SUCCESS
pair_645,59,327,59,327,0.0,1,0.773912,0.579067,0.154271,0.93936,0.644104,0.595108,0.995,0.5,0.502668,0.09244,0.155333,20,1,8,0.607108,1,1,SUCCESS
pair_646,762,487,762,487,0.0,1,0.756819,0.46253,0.142383,0.942148,0.61214,0.61214,0.92,-1.0,0.459679,0.152461,0.249062,20,0,0,0.61214,0,0,SUCCESS
pair_647,480,609,480,609,0.0,1,0.846058,0.593549,0.153261,0.950366,0.677858,0.677858,1.08,0.0,0.525256,0.152602,0.225123,20,0,0,0.677858,0,0,SUCCESS
pair_648,134,68,134,68,0.0,1,0.725609,0.484538,0.143732,0.92311,0.600519,0.600519,1.02,1.0,0.460548,0.139971,0.233084,20,0,0,0.600519,0,0,SUCCESS
pair_649,128,84,129,84,1.0,1,0.725289,0.47711,0.142422,0.973581,0.608738,0.608738,0.98,-2.0,0.502742,0.105996,0.174125,20,0,0,0.608738,0,0,SUCCESS
pair_650,679,371,679,371,0.0,1,0.648756,0.464698,0.150703,0.894342,0.561451,0.515066,1.075,0.5,0.417789,0.097277,0.188863,20,1,8,0.527066,0,1,SUCCESS
pair_651,805,49,804,48,1.4142,1,0.669596,0.460725,0.147087,0.957021,0.580805,0.580805,0.96,2.0,0.48881,0.091995,0.158392,20,0,0,0.580805,0,0,SUCCESS
pair_652,270,56,270,56,0.0,1,0.858682,0.736794,0.168106,0.962869,0.717026,0.717026,1.0,-1.0,0.501241,0.215785,0.300945,20,0,0,0.717026,0,0,SUCCESS
pair_653,136,404,136,403,1.0,1,0.754523,0.510118,0.145489,0.972739,0.627478,0.627478,0.94,1.0,0.533086,0.094392,0.150431,20,0,0,0.627478,0,0,SUCCESS
pair_654,807,29,807,29,0.0,1,0.79732,0.616316,0.168833,0.964778,0.668913,0.668913,1.04,-2.0,0.50002,0.168894,0.252489,20,0,0,0.668913,0,0,SUCCESS
pair_655,163,866,163,866,0.0,1,0.850721,0.627401,0.154219,0.94579,0.68577,0.68577,0.96,0.0,0.485798,0.199972,0.291603,20,0,0,0.68577,0,0,SUCCESS
pair_656,561,707,560,706,1.4142,1,0.705221,0.445708,0.154359,0.928665,0.587834,0.587834,0.98,-1.0,0.493127,0.094707,0.161112,20,0,0,0.587834,0,0,SUCCESS
pair_657,285,783,286,783,1.0,1,0.684719,0.481232,0.152841,0.938883,0.588479,0.539002,1.065,1.5,0.455981,0.083021,0.154027,20,1,8,0.551002,0,1,SUCCESS
pair_658,196,736,196,735,1.0,1,0.71522,0.480777,0.143748,0.957782,0.602549,0.602549,0.94,-1.0,0.499027,0.103523,0.171808,20,0,0,0.602549,0,0,SUCCESS
pair_659,248,351,727,580,530.9256,0,0.724866,0.627601,0.170656,0.937349,0.637067,0.593869,0.915,0.0,0.589838,0.004031,0.006788,20,1,8,0.605869,1,0,CATASTROPHIC_WRONG_LOCATION|AMBIGUOUS|RECOVERY_USED
pair_660,22,405,22,406,1.0,1,0.782665,0.454847,0.140155,0.974873,0.627041,0.627041,1.06,-2.0,0.457176,0.169865,0.270899,20,0,0,0.627041,0,0,SUCCESS
pair_661,647,304,648,304,1.0,1,0.770188,0.520915,0.146054,0.964024,0.634274,0.634274,1.04,-1.0,0.52781,0.106464,0.167852,20,0,0,0.634274,0,0,SUCCESS
pair_662,526,81,526,81,0.0,1,0.738853,0.594924,0.158182,0.932429,0.632648,0.632648,1.02,-1.0,0.465288,0.16736,0.26454,20,0,0,0.632648,0,0,SUCCESS
pair_663,662,421,662,421,0.0,1,0.741084,0.499168,0.140655,0.960647,0.616528,0.616528,1.0,-1.0,0.446774,0.169753,0.275338,20,0,0,0.616528,0,0,SUCCESS
pair_664,502,158,503,159,1.4142,1,0.766587,0.471277,0.143571,0.965971,0.622799,0.622799,0.94,2.0,0.520394,0.102405,0.164427,20,0,0,0.622799,0,0,SUCCESS
pair_665,521,595,521,595,0.0,1,0.748964,0.600374,0.162101,0.917556,0.635592,0.59039,1.005,0.5,0.433213,0.157176,0.266225,20,1,8,0.60239,0,1,SUCCESS
pair_666,808,213,807,213,1.0,1,0.713838,0.466486,0.156867,0.920107,0.594227,0.594227,1.08,1.0,0.504322,0.089905,0.151297,20,0,0,0.594227,0,0,SUCCESS
pair_667,649,463,649,463,0.0,1,0.742662,0.623464,0.164057,0.904414,0.635452,0.635452,0.96,0.0,0.498186,0.137266,0.216013,20,0,0,0.635452,0,0,SUCCESS
pair_668,191,117,191,118,1.0,1,0.755362,0.39858,0.13597,0.955177,0.60009,0.60009,1.02,1.0,0.473064,0.127027,0.211679,20,0,0,0.60009,0,0,SUCCESS
pair_669,866,141,866,141,0.0,1,0.773377,0.556381,0.147924,0.928578,0.635927,0.635927,1.0,1.0,0.488656,0.147271,0.231585,20,0,0,0.635927,0,0,SUCCESS
pair_670,870,72,871,73,1.4142,1,0.764758,0.433456,0.137958,0.963943,0.612975,0.612975,0.9,-2.0,0.496925,0.11605,0.189322,20,0,0,0.612975,0,0,SUCCESS
pair_671,561,720,561,720,0.0,1,0.798329,0.594557,0.154739,0.948047,0.6588,0.6588,0.96,2.0,0.521137,0.137663,0.20896,20,0,0,0.6588,0,0,SUCCESS
pair_672,426,78,426,78,0.0,1,0.758916,0.633959,0.164429,0.921531,0.64755,0.64755,0.92,-1.0,0.464908,0.182642,0.28205,20,0,0,0.64755,0,0,SUCCESS
pair_673,525,718,525,718,0.0,1,0.807454,0.600383,0.159724,0.931872,0.661377,0.661377,0.98,0.0,0.5016,0.159777,0.241583,20,0,0,0.661377,0,0,SUCCESS
pair_674,133,831,133,831,0.0,1,0.82695,0.598621,0.15231,0.965606,0.674087,0.674087,0.92,2.0,0.496905,0.177182,0.262848,20,0,0,0.674087,0,0,SUCCESS
pair_675,410,798,411,799,1.4142,1,0.724338,0.406547,0.133323,0.960873,0.589884,0.589884,0.9,2.0,0.441903,0.147981,0.250864,20,0,0,0.589884,0,0,SUCCESS
pair_676,50,202,50,201,1.0,1,0.701178,0.464465,0.148774,0.941889,0.591497,0.591497,1.04,-1.0,0.490023,0.101474,0.171555,20,0,0,0.591497,0,0,SUCCESS
pair_677,273,100,273,100,0.0,1,0.769218,0.632309,0.164576,0.91009,0.649082,0.604961,0.955,0.0,0.437792,0.167169,0.27633,20,1,8,0.616961,0,1,SUCCESS
pair_678,609,754,609,754,0.0,1,0.742014,0.488789,0.143112,0.949284,0.613042,0.613042,0.92,1.0,0.422588,0.190454,0.31067,20,0,0,0.613042,0,0,SUCCESS
pair_679,48,860,48,860,0.0,1,0.740617,0.423416,0.13434,0.94805,0.597408,0.597408,0.98,1.0,0.476494,0.120914,0.202398,20,0,0,0.597408,0,0,SUCCESS
pair_680,221,680,221,680,0.0,1,0.810283,0.683588,0.173471,0.93194,0.681913,0.681913,0.92,0.0,0.478868,0.203044,0.297757,20,0,0,0.681913,0,0,SUCCESS
pair_681,408,542,408,542,0.0,1,0.783395,0.597984,0.149339,0.950026,0.652828,0.652828,1.0,-1.0,0.498666,0.154162,0.236145,20,0,0,0.652828,0,0,SUCCESS
pair_682,305,281,305,280,1.0,1,0.716137,0.446736,0.151776,0.9579,0.597737,0.597737,1.02,-2.0,0.491635,0.106102,0.177507,20,0,0,0.597737,0,0,SUCCESS
pair_683,199,445,199,445,0.0,1,0.787575,0.594916,0.15886,0.958463,0.657478,0.657478,1.06,1.0,0.475976,0.181501,0.276057,20,0,0,0.657478,0,0,SUCCESS
pair_684,899,670,899,671,1.0,1,0.657928,0.462851,0.142326,0.966794,0.577565,0.526588,0.925,-2.0,0.437077,0.089511,0.169983,20,1,8,0.538588,0,1,SUCCESS
pair_685,339,514,340,514,1.0,1,0.760981,0.46272,0.139664,0.964839,0.617837,0.617837,0.94,-2.0,0.493818,0.124018,0.20073,20,0,0,0.617837,0,0,SUCCESS
pair_686,167,297,167,297,0.0,1,0.78147,0.602737,0.15759,0.927187,0.650091,0.650091,0.96,0.0,0.487535,0.162556,0.250052,20,0,0,0.650091,0,0,SUCCESS
pair_687,869,680,870,680,1.0,1,0.722883,0.461381,0.145364,0.959025,0.602307,0.602307,1.04,-1.0,0.459574,0.142734,0.236978,20,0,0,0.602307,0,0,SUCCESS
pair_688,786,159,787,160,1.4142,1,0.801181,0.456921,0.145303,0.956687,0.632255,0.632255,1.04,1.0,0.521042,0.111213,0.175898,20,0,0,0.632255,0,0,SUCCESS
pair_689,272,302,272,302,0.0,1,0.78877,0.661584,0.166071,0.951217,0.671282,0.671282,0.98,1.0,0.481587,0.189696,0.282587,20,0,0,0.671282,0,0,SUCCESS
pair_690,401,110,401,110,0.0,1,0.785279,0.53383,0.141377,0.976775,0.644508,0.644508,0.92,-2.0,0.489638,0.15487,0.240292,20,0,0,0.644508,0,0,SUCCESS
pair_691,66,296,66,297,1.0,1,0.693435,0.478284,0.145756,0.921455,0.586473,0.536931,1.065,0.5,0.442655,0.094275,0.175582,20,1,8,0.548931,0,1,SUCCESS
pair_692,755,555,754,554,1.4142,1,0.758544,0.487957,0.154739,0.945602,0.621077,0.621077,1.04,1.0,0.485764,0.135313,0.217869,20,0,0,0.621077,0,0,SUCCESS
pair_693,676,403,676,403,0.0,1,0.738847,0.446291,0.137837,0.928079,0.59798,0.59798,1.04,0.0,0.526502,0.071478,0.119532,20,0,0,0.59798,0,0,SUCCESS
pair_694,277,6,277,6,0.0,1,0.816011,0.662286,0.162944,0.963374,0.684125,0.684125,0.98,2.0,0.501465,0.18266,0.266998,20,0,0,0.684125,0,0,SUCCESS
pair_695,19,477,20,478,1.4142,1,0.706194,0.481283,0.142557,0.953432,0.597932,0.597932,0.98,-1.0,0.463917,0.134015,0.224131,20,0,0,0.597932,0,0,SUCCESS
pair_696,701,56,701,56,0.0,1,0.821652,0.645879,0.169011,0.956942,0.683027,0.683027,1.02,1.0,0.52109,0.161937,0.237088,20,0,0,0.683027,0,0,SUCCESS
pair_697,50,864,50,863,1.0,1,0.726105,0.497008,0.151293,0.937081,0.607518,0.607518,1.08,0.0,0.480503,0.127015,0.209072,20,0,0,0.607518,0,0,SUCCESS
pair_698,330,207,330,207,0.0,1,0.757768,0.513023,0.153549,0.938485,0.624119,0.624119,1.04,1.0,0.469485,0.154633,0.247763,20,0,0,0.624119,0,0,SUCCESS
pair_699,737,366,737,366,0.0,1,0.790337,0.574308,0.149434,0.964231,0.653729,0.653729,1.04,1.0,0.489656,0.164074,0.250981,20,0,0,0.653729,0,0,SUCCESS
pair_700,446,14,446,14,0.0,1,0.771407,0.636557,0.177265,0.91968,0.655263,0.655263,1.06,0.0,0.467803,0.18746,0.286084,20,0,0,0.655263,0,0,SUCCESS
pair_701,257,641,257,641,0.0,1,0.758424,0.596209,0.161714,0.955982,0.64615,0.598326,1.035,2.0,0.467861,0.130465,0.218051,20,1,8,0.610326,0,1,SUCCESS
pair_702,500,245,500,245,0.0,1,0.810691,0.555911,0.150671,0.939139,0.653421,0.653421,1.02,1.0,0.604755,0.048665,0.074478,20,0,0,0.653421,0,0,SUCCESS
pair_703,121,301,122,301,1.0,1,0.723442,0.480795,0.145559,0.940684,0.602784,0.602784,0.92,1.0,0.489987,0.112797,0.187127,20,0,0,0.602784,0,0,SUCCESS
pair_704,88,76,89,76,1.0,1,0.694998,0.490808,0.150116,0.897245,0.585633,0.585633,1.06,0.0,0.466715,0.118918,0.203059,20,0,0,0.585633,0,0,SUCCESS
pair_705,312,891,311,891,1.0,1,0.736825,0.467897,0.150112,0.955257,0.609383,0.609383,0.96,-1.0,0.517063,0.09232,0.151497,20,0,0,0.609383,0,0,SUCCESS
pair_706,803,297,803,297,0.0,1,0.850852,0.643654,0.166143,0.943581,0.691016,0.641785,1.015,0.0,0.632832,0.008952,0.013949,20,1,8,0.653785,1,0,SUCCESS
pair_707,133,400,134,401,1.4142,1,0.710065,0.45219,0.154108,0.923401,0.589966,0.589966,0.94,1.0,0.476915,0.11305,0.191622,20,0,0,0.589966,0,0,SUCCESS
pair_708,705,237,705,237,0.0,1,0.75798,0.630991,0.17047,0.91431,0.646346,0.602805,1.055,0.0,0.438965,0.16384,0.271797,20,1,8,0.614805,0,1,SUCCESS
pair_709,98,528,98,528,0.0,1,0.798806,0.553143,0.159697,0.948837,0.651858,0.651858,0.92,1.0,0.59794,0.053918,0.082714,20,0,0,0.651858,0,0,SUCCESS
pair_710,334,393,334,393,0.0,1,0.824546,0.652202,0.159327,0.975682,0.68726,0.68726,0.92,2.0,0.50664,0.180621,0.262812,20,0,0,0.68726,0,0,SUCCESS
pair_711,631,394,631,394,0.0,1,0.804813,0.633177,0.160296,0.935223,0.667664,0.667664,0.98,0.0,0.51107,0.156594,0.23454,20,0,0,0.667664,0,0,SUCCESS
pair_712,674,629,674,629,0.0,1,0.781596,0.643941,0.16127,0.939783,0.661637,0.615829,0.945,0.0,0.442694,0.173135,0.281141,20,1,8,0.627829,0,1,SUCCESS
pair_713,192,506,192,506,0.0,1,0.860836,0.661102,0.172859,0.948746,0.700876,0.700876,1.0,0.0,0.504004,0.196872,0.280894,20,0,0,0.700876,0,0,SUCCESS
pair_714,728,450,728,451,1.0,1,0.687048,0.454177,0.145773,0.962659,0.587341,0.587341,1.06,-2.0,0.478855,0.108486,0.184707,20,0,0,0.587341,0,0,SUCCESS
pair_715,679,628,678,628,1.0,1,0.701944,0.48027,0.139354,0.958073,0.596317,0.596317,0.92,1.0,0.481735,0.114581,0.192149,20,0,0,0.596317,0,0,SUCCESS
pair_716,638,33,638,33,0.0,1,0.86647,0.750628,0.172857,0.958375,0.72296,0.72296,1.02,0.0,0.50164,0.22132,0.30613,20,0,0,0.72296,0,0,SUCCESS
pair_717,715,696,715,696,0.0,1,0.767369,0.624615,0.15934,0.925321,0.648803,0.648803,0.94,1.0,0.459931,0.188872,0.291109,20,0,0,0.648803,0,0,SUCCESS
pair_718,554,515,554,515,0.0,1,0.778194,0.615887,0.154663,0.959847,0.657357,0.608983,1.005,-2.0,0.463352,0.145631,0.239138,20,1,8,0.620983,0,1,SUCCESS
pair_719,219,493,219,493,0.0,1,0.773498,0.526496,0.155534,0.92321,0.630447,0.579713,0.985,-0.5,0.463346,0.116367,0.200733,20,1,8,0.591713,0,1,SUCCESS
pair_720,38,483,39,484,1.4142,1,0.700591,0.470625,0.144679,0.943769,0.592051,0.592051,0.96,-1.0,0.487371,0.10468,0.176809,20,0,0,0.592051,0,0,SUCCESS
pair_721,178,346,178,346,0.0,1,0.779143,0.533816,0.152815,0.94253,0.63749,0.585737,0.955,-1.5,0.485916,0.099822,0.170421,20,1,8,0.597737,0,1,SUCCESS
pair_722,815,163,815,164,1.0,1,0.700468,0.461291,0.142442,0.955991,0.592132,0.592132,0.96,1.0,0.501123,0.091009,0.153697,20,0,0,0.592132,0,0,SUCCESS
pair_723,498,764,498,764,0.0,1,0.816195,0.599957,0.156227,0.960645,0.669844,0.669844,0.92,-1.0,0.490291,0.179552,0.268051,20,0,0,0.669844,0,0,SUCCESS
pair_724,438,203,438,203,0.0,1,0.828915,0.457572,0.149251,0.950717,0.643074,0.643074,1.02,-1.0,0.488346,0.154728,0.240608,20,0,0,0.643074,0,0,SUCCESS
pair_725,787,528,787,529,1.0,1,0.777971,0.445929,0.13792,0.954764,0.618911,0.618911,0.94,-1.0,0.472486,0.146425,0.236584,20,0,0,0.618911,0,0,SUCCESS
pair_726,177,453,177,453,0.0,1,0.757156,0.651364,0.168329,0.885787,0.643958,0.643958,0.96,0.0,0.449546,0.194413,0.301903,20,0,0,0.643958,0,0,SUCCESS
